Cluster size,total energy,temperature,potential energy,kinetic energy
3871,-13663.030117619866360,621.556803321407187,-13974.035670855420904,311.005553235575576
3871,-13658.021481808629687,635.006940537342643,-13975.757019083652267,317.735537274980288
3871,-13653.012713754922515,634.532752763438452,-13970.510983848253090,317.498270093328301
3871,-13648.004006263017800,638.839957052696946,-13967.657452594001370,319.653446330996758
3871,-13642.995306608861938,644.176851893937965,-13965.319150759987679,322.323844151101298
3871,-13637.986567935728090,647.106719622569926,-13961.776416688466270,323.789848752741136
3871,-13632.977905782117887,651.656158726286662,-13959.044136705901110,326.066230923770775
3871,-13627.969185023928731,654.990745435189183,-13955.703927946409749,327.734742922469877
3871,-13622.960478545564911,659.884602446091321,-13953.143938462184451,330.183459916634661
3871,-13617.951747061988499,662.426508218080471,-13949.407088818963530,331.455341756983501
3871,-13612.943049812960453,666.591162980276295,-13946.482240948531398,333.539191135559918
3871,-13607.934304314352630,664.735875615662849,-13940.545173741957115,332.610869427617956
3871,-13602.925628049943043,677.971736772262147,-13942.159265178863279,339.233637128913131
3871,-13597.916897824856278,679.844306959165124,-13938.087504388980960,340.170606564108823
3871,-13592.908191805348906,683.233453265519756,-13934.774610106018372,341.866418300657472
3871,-13587.899501747951945,688.375332333822030,-13932.338738712565828,344.439236964635256
3871,-13582.890816532104509,694.875686177647822,-13930.582606011043026,347.691789478940166
3871,-13577.882061363514367,698.437018374625268,-13927.355818450670995,349.473757087142701
3871,-13572.873318069965535,698.102181136315608,-13922.179534169739782,349.306216099757421
3871,-13567.864654579690978,703.475125572667707,-13919.859306471629679,351.994651891953254
3871,-13562.855898200456068,702.860540542359558,-13914.543032973557274,351.687134773099501
3871,-13557.847253148909658,714.802159922844112,-13915.509561747008775,357.662308598098321
3871,-13552.838486074713728,710.048807499901159,-13908.122381320852583,355.283895246138741
3871,-13547.829781496107898,719.110672185703152,-13907.647920796658582,359.818139300574160
3871,-13542.821099944048910,722.350569046515147,-13904.260371714301073,361.439271770266828
3871,-13537.812337203096831,725.311890071011476,-13900.733351717715777,362.921014514630656
3871,-13532.803692670302553,732.015325766923979,-13899.078874842743971,366.275182172432039
3871,-13527.794944567931452,734.330037143089839,-13895.228328353245161,367.433383785346223
3871,-13522.786238979659174,741.794312542803141,-13893.954488328014122,371.168249348373877
3871,-13517.777560271259063,745.963589308459859,-13891.031971689060811,373.254411417820222
3871,-13512.768806680389389,747.289011250245608,-13886.686413452323904,373.917606771925875
3871,-13507.760115726721779,750.264455218431863,-13883.166531876189765,375.406416149447182
3871,-13502.751391239475197,753.476074837950591,-13879.764790903886023,377.013399664410201
3871,-13497.742731332860785,764.015409239762675,-13880.029649859650817,382.286918526813565
3871,-13492.733921848006503,752.382399530319617,-13869.200084168551257,376.466162320547937
3871,-13487.725334782782738,772.338632456468986,-13874.176906688622694,386.451571905848425
3871,-13482.716547894717223,767.457817560223475,-13866.725928630039562,384.009380735329898
3871,-13477.707840934495835,771.844666181437333,-13863.912249179957143,386.204408245464549
3871,-13472.699153409723294,776.094713601753824,-13861.030138570082272,388.330985160349996
3871,-13467.690400678457081,777.979539233094329,-13856.964487475066562,389.274086796587881
3871,-13462.681725398171693,787.220303217221726,-13856.579571278156436,393.897845879981730
3871,-13457.672982717984269,786.615304757790000,-13851.268108268035576,393.595125550035448
3871,-13452.664344983644696,792.566259749873893,-13849.237122841072051,396.572777857439632
3871,-13447.655571619872717,793.119715239423499,-13844.505279485647407,396.849707865765083
3871,-13442.646808254747157,788.793531271460893,-13837.331843107234818,394.685034852510228
3871,-13437.638157027316993,796.526178724384067,-13836.192341547584874,398.554184520281467
3871,-13432.629396145888677,799.878079999453348,-13832.860756275635140,400.231360129771133
3871,-13427.620719959313647,803.817812944900083,-13829.823386360290897,402.202666400979467
3871,-13422.611958393634268,801.996671324496674,-13823.903388437534886,401.291430043904086
3871,-13417.603276488449410,810.648487370999987,-13823.223776412447478,405.620499924012393
3871,-13412.594541191479948,804.032999352566890,-13814.904879437419368,402.310338245946298
3871,-13407.585841699039520,813.207976153432924,-13814.487021394446856,406.901179695398582
3871,-13402.577086490129659,809.906383639905471,-13807.826263342423772,405.249176852310711
3871,-13397.568439185482930,820.564982706080741,-13808.150810818351601,410.582371632864863
3871,-13392.559715209361457,820.614802124359358,-13803.167014758151709,410.607299548802246
3871,-13387.550942819272677,818.810668611990991,-13797.255516280753000,409.704573461458097
3871,-13382.542318702388002,832.959326524529843,-13799.326391830047214,416.784073127644092
3871,-13377.533530605283886,825.841141092799717,-13790.755909634499403,413.222379029214380
3871,-13372.524821727916787,838.349405296646751,-13792.005904077497689,419.481082349564701
3871,-13367.516083662918390,834.159797945455693,-13784.900831220300461,417.384747557419644
3871,-13362.507402761968478,841.480454013735198,-13783.555153730165330,421.047750968205321
3871,-13357.498703222012409,839.730431372444400,-13777.670803313518263,420.172100091532627
3871,-13352.490024577376971,857.193982682215392,-13781.400282480901296,428.910257903547404
3871,-13347.481278399489383,849.374885654564650,-13772.479130254378106,424.997851854907765
3871,-13342.472489607276657,845.173931477070710,-13765.368329110115155,422.895839502848048
3871,-13337.463776782989953,847.635875048574462,-13761.591487803274504,424.127711020300069
3871,-13332.455120045420699,856.515986941895221,-13761.026132301272810,428.571012255872574
3871,-13327.446352149818267,849.304946869930859,-13752.409209052852020,424.962856903053307
3871,-13322.437649625466292,850.856993668070686,-13748.177097132191193,425.739447506717738
3871,-13317.428850207650612,843.612957292989677,-13739.543632151302518,422.114781943648097
3871,-13312.420248331794937,853.786775081280553,-13739.625657250917357,427.205408919102638
3871,-13307.411452236055993,852.498548146655367,-13733.972276897769916,426.560824661709489
3871,-13302.402880228955837,871.168862047049174,-13738.305685016437565,435.902804787493324
3871,-13297.394072197621426,862.497264600223161,-13728.957909175625900,431.563836977993958
3871,-13292.385310985864635,855.429112242506903,-13720.412488687323275,428.027177701451649
3871,-13287.376625955163036,864.510879148054528,-13719.948006094315133,432.571380139142661
3871,-13282.367862305070958,865.444760451253501,-13715.406524388212347,433.038662083135421
3871,-13277.359192058454937,861.223470686875203,-13708.285666564303028,430.926474505873500
3871,-13272.350435452153761,856.894682583871486,-13701.110933925565405,428.760498473401015
3871,-13267.341751528965688,859.776492828222899,-13697.544208298972080,430.202456770012873
3871,-13262.333018397246633,867.367468189738133,-13696.333737014410872,434.000718617183168
3871,-13257.324280999253460,861.063419053197435,-13688.170671196479816,430.846390197226469
3871,-13252.315537088104975,861.284368977159943,-13683.272482994751044,430.956945906652265
3871,-13247.306875964337451,868.722147978330213,-13681.985429551521520,434.678553587145132
3871,-13242.298097763899932,866.177892213730843,-13675.703593655580335,433.405495891671535
3871,-13237.289404082601322,864.456672282706450,-13669.833660978836633,432.544256896252364
3871,-13232.280698193719218,872.468967268070173,-13668.834030722811804,436.553332529072748
3871,-13227.272024193300240,869.504139817509213,-13662.341859483538428,435.069835290232845
3871,-13222.263270166738948,873.239940947037326,-13659.202371292158205,436.939101125403567
3871,-13217.254555104695100,876.415612350164679,-13655.782652499407050,438.528097394684664
3871,-13212.245779967008275,868.113936706838103,-13646.620005644035700,434.374225677025663
3871,-13207.237139145114270,878.539496382058019,-13646.827954741595022,439.590815596493144
3871,-13202.228380142627429,874.766058101699628,-13639.931097573815350,437.702717431189342
3871,-13197.219639937940883,874.497195821744072,-13634.787827971833394,437.568188033915533
3871,-13192.210950600434444,879.095074668015855,-13632.079758379239138,439.868807778810776
3871,-13187.202225234495927,876.585288132596474,-13625.815222529383391,438.612997294909633
3871,-13182.193445680200966,871.077885832859693,-13618.050729112814224,435.857283432608256
3871,-13177.184767486143755,879.770185293792906,-13617.391377300953536,440.206609814831609
3871,-13172.176101894539897,891.106874524736781,-13618.055199384310981,445.879097489794219
3871,-13167.167340447895185,884.513953886977674,-13609.747568197364672,442.580227749445669
3871,-13162.158621312753894,888.318306017769487,-13606.642415450383851,444.483794137614154
3871,-13157.149872878098904,879.929345079317727,-13597.436120751579438,440.286247873470586
3871,-13152.141128011553519,874.623421960712903,-13589.772475245061287,437.631347233481677
3871,-13147.132425539641190,877.334789352653047,-13586.120447354198404,438.988021814549143
3871,-13142.123714868619572,873.855492129859158,-13579.370816542212197,437.247101673599786
3871,-13137.114989417563265,879.001433026213704,-13576.936942153599375,439.821952736023547
3871,-13132.106205218316973,868.005729588309123,-13566.426287791167852,434.320082572835872
3871,-13127.097607889814753,879.934428981747146,-13567.386399572415030,440.288791682627505
3871,-13122.088772299775883,869.342754701655394,-13557.077856052956122,434.989083753168302
3871,-13117.080148154223934,880.860592189022668,-13557.832359912274114,440.752211758035628
3871,-13112.071392679630662,876.015298923747878,-13550.399187064183934,438.327794384590788
3871,-13107.062673557536982,879.774832916799824,-13547.271608882369037,440.208935324837455
3871,-13102.053963869515428,880.625753777532964,-13542.688670598732642,440.634706729217271
3871,-13097.045195424812846,879.309941376622419,-13537.021515082236874,439.976319657411182
3871,-13092.036509360104901,878.891548856542954,-13531.803479853428144,439.766970493374345
3871,-13087.027771591534474,887.679686558362732,-13531.192022612216533,444.164251020688425
3871,-13082.019093338956736,885.588620921733650,-13525.137047349151544,443.117954010187020
3871,-13077.010415214876048,894.754330409467116,-13524.714573631164967,447.704158416279881
3871,-13072.001573813322466,884.840290910682597,-13514.745089336389356,442.743515523075700
3871,-13066.992952829790738,886.633287365456795,-13510.633621841301647,443.640669011520174
3871,-13061.984341142515404,901.397769404880819,-13513.012646940165723,451.028305797685277
3871,-13056.975536348312744,891.600056694452292,-13503.101405159284695,446.125868810965301
3871,-13051.966735932372103,892.475048734956545,-13498.530420534536461,446.563684602184708
3871,-13046.958064233176628,896.600903821829547,-13495.586184196716204,448.628119963529741
3871,-13041.949276759678469,891.909969219124150,-13488.230215092335129,446.280938332648873
3871,-13036.940598467319433,901.421731299568137,-13487.980893969381214,451.040295502043421
3871,-13031.931898227036072,896.111021970130764,-13480.314898234511929,448.383000007489898
3871,-13026.923191435944318,902.843745538230905,-13478.675013740765280,451.751822304808172
3871,-13021.914560480328873,912.621411142518127,-13478.558788892456505,456.644228412125699
3871,-13016.905845899129417,911.976507006742850,-13473.227386559363367,456.321540660242420
3871,-13011.897063107144277,923.317294022469468,-13473.893141832313631,461.996078725155826
3871,-13006.888394637322563,923.500934670703828,-13468.976360799142640,462.087966161823488
3871,-13001.879685123894888,922.932125754261733,-13463.683038952944116,461.803353829050877
3871,-12996.870979811295911,927.276134628283558,-13460.847925620864771,463.976945809553229
3871,-12991.862281328365498,934.520829814682088,-13459.464222347432951,467.601941019048013
3871,-12986.853634482647976,926.360122342799400,-13450.372239387419540,463.518604904755193
3871,-12981.844806012826666,935.035703229908790,-13449.704371903004358,467.859565890166721
3871,-12976.836099529235071,936.858859404632881,-13445.607909789892801,468.771810260632662
3871,-12971.827357516111078,940.982630518020073,-13442.662560389759165,470.835202873636490
3871,-12966.818742577210287,951.590898633099641,-13442.961956362125420,476.143213784904162
3871,-12961.810003371536368,944.660134918753783,-13434.485302411078010,472.675299039530444
3871,-12956.801240794127807,941.948854801043240,-13428.119908921609749,471.318668127473302
3871,-12951.792564493847749,965.465986015055364,-13434.878392701717530,483.085828207846191
3871,-12946.783819196782133,965.176944617118352,-13429.725021073762036,482.941201877004346
3871,-12941.775140110130451,970.282358616777742,-13427.270914790417009,485.495774680288037
3871,-12936.766333692547050,958.954932863862723,-13416.594255822299601,479.827922129733224
3871,-12931.757697307646595,976.252396824810717,-13420.240672877389443,488.482975569740972
3871,-12926.748979370082452,977.027160934210769,-13415.619620136601952,488.870640766524161
3871,-12921.740271413873415,980.914337056255818,-13412.555920832692209,490.815649418831242
3871,-12916.731509385574100,984.945763254755207,-13409.564345211971158,492.832835826401038
3871,-12911.723044273432606,987.451432782206552,-13405.809630575187839,494.086586301734258
3871,-12906.714225469213488,993.598479805538773,-13403.876581756943779,497.162356287743251
3871,-12901.705465933519008,991.166331412110253,-13397.650859181663691,495.945393248152641
3871,-12896.696707984834575,1001.680286513817578,-13397.902921170320042,501.206213185488480
